BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(HighestTemp),P4(Weather),Demand
1,2017,1,6,5,2,5,4,12.0,1,204.0
1,2017,1,6,5,3,5,4,12.0,1,202.08
1,2017,1,6,6,0,5,4,12.0,1,202.56
1,2017,1,6,6,1,5,4,12.0,1,198.24
1,2017,1,6,6,2,5,4,12.0,1,201.6
1,2017,1,6,6,3,5,4,12.0,1,207.36
1,2017,1,6,7,0,5,4,12.0,1,224.16
1,2017,1,6,7,1,5,4,12.0,1,424.32
1,2017,1,6,7,2,5,4,12.0,1,552.48
1,2017,1,6,7,3,5,4,12.0,1,547.2
1,2017,1,6,8,0,5,4,12.0,1,546.24
1,2017,1,6,8,1,5,4,12.0,1,560.16
1,2017,1,6,8,2,5,4,12.0,1,567.84
1,2017,1,6,8,3,5,4,12.0,1,615.36
1,2017,1,6,9,0,5,4,12.0,1,607.2
1,2017,1,6,9,1,5,4,12.0,1,642.72
1,2017,1,6,9,2,5,4,12.0,1,642.24
1,2017,1,6,9,3,5,4,12.0,1,619.68
1,2017,1,6,10,0,5,4,12.0,1,619.68
1,2017,1,6,10,1,5,4,12.0,1,597.6
1,2017,1,6,10,2,5,4,12.0,1,546.24
1,2017,1,6,10,3,5,4,12.0,1,557.28
1,2017,1,6,11,0,5,4,12.0,1,529.92
1,2017,1,6,11,1,5,4,12.0,1,536.64
1,2017,1,6,11,2,5,4,12.0,1,549.6
1,2017,1,6,11,3,5,4,12.0,1,544.8
1,2017,1,6,12,0,5,4,12.0,1,514.56
1,2017,1,6,12,1,5,4,12.0,1,456.48
1,2017,1,6,12,2,5,4,12.0,1,440.16
1,2017,1,6,12,3,5,4,12.0,1,436.8
1,2017,1,6,13,0,5,4,12.0,1,464.64
1,2017,1,6,13,1,5,4,12.0,1,466.56
1,2017,1,6,13,2,5,4,12.0,1,463.68
1,2017,1,6,13,3,5,4,12.0,1,486.72
1,2017,1,6,14,0,5,4,12.0,1,445.44
1,2017,1,6,14,1,5,4,12.0,1,423.84
1,2017,1,6,14,2,5,4,12.0,1,411.84
1,2017,1,6,14,3,5,4,12.0,1,398.4
1,2017,1,6,15,0,5,4,12.0,1,404.64
1,2017,1,6,15,1,5,4,12.0,1,425.28
1,2017,1,6,15,2,5,4,12.0,1,437.28
1,2017,1,6,15,3,5,4,12.0,1,438.24
1,2017,1,6,16,0,5,4,12.0,1,423.36
1,2017,1,6,16,1,5,4,12.0,1,432.48
1,2017,1,6,16,2,5,4,12.0,1,425.76
1,2017,1,6,16,3,5,4,12.0,1,417.12
1,2017,1,6,17,0,5,4,12.0,1,431.04
1,2017,1,6,17,1,5,4,12.0,1,426.24
1,2017,1,6,17,2,5,4,12.0,1,443.04
1,2017,1,6,17,3,5,4,12.0,1,429.6
1,2017,1,6,18,0,5,4,12.0,1,369.6
1,2017,1,6,18,1,5,4,12.0,1,292.8
1,2017,1,6,18,2,5,4,12.0,1,284.64
1,2017,1,6,18,3,5,4,12.0,1,275.52
1,2017,1,6,19,0,5,4,12.0,1,269.28
1,2017,1,6,19,1,5,4,12.0,1,267.84
1,2017,1,6,19,2,5,4,12.0,1,263.52
1,2017,1,6,19,3,5,4,12.0,1,258.72
1,2017,1,6,20,0,5,4,12.0,1,253.44
1,2017,1,6,20,1,5,4,12.0,1,245.28
1,2017,1,6,20,2,5,4,12.0,1,244.8
1,2017,1,6,20,3,5,4,12.0,1,239.04
1,2017,1,6,21,0,5,4,12.0,1,240.48
1,2017,1,6,21,1,5,4,12.0,1,222.72
1,2017,1,6,21,2,5,4,12.0,1,219.84
1,2017,1,6,21,3,5,4,12.0,1,218.4
1,2017,1,6,22,0,5,4,12.0,1,207.36
1,2017,1,6,22,1,5,4,12.0,1,216.0
1,2017,1,6,22,2,5,4,12.0,1,222.24
1,2017,1,6,22,3,5,4,12.0,1,220.8
1,2017,1,6,23,0,5,4,12.0,1,220.8
1,2017,1,6,23,1,5,4,12.0,1,221.28
1,2017,1,6,23,2,5,4,12.0,1,224.16
1,2017,1,6,23,3,5,4,12.0,1,212.16
1,2017,1,6,24,0,5,4,12.0,1,205.92
1,2017,1,7,0,1,6,5,9.2,2,201.12
1,2017,1,7,0,2,6,5,9.2,2,199.2
1,2017,1,7,0,3,6,5,9.2,2,205.44
1,2017,1,7,1,0,6,5,9.2,2,205.44
1,2017,1,7,1,1,6,5,9.2,2,201.12
1,2017,1,7,1,2,6,5,9.2,2,198.72
1,2017,1,7,1,3,6,5,9.2,2,202.56
1,2017,1,7,2,0,6,5,9.2,2,212.16
1,2017,1,7,2,1,6,5,9.2,2,200.16
1,2017,1,7,2,2,6,5,9.2,2,201.12
1,2017,1,7,2,3,6,5,9.2,2,202.08
1,2017,1,7,3,0,6,5,9.2,2,215.04
1,2017,1,7,3,1,6,5,9.2,2,186.24
1,2017,1,7,3,2,6,5,9.2,2,178.56
1,2017,1,7,3,3,6,5,9.2,2,180.0
1,2017,1,7,4,0,6,5,9.2,2,189.12
1,2017,1,7,4,1,6,5,9.2,2,177.12
1,2017,1,7,4,2,6,5,9.2,2,177.12
1,2017,1,7,4,3,6,5,9.2,2,181.92
1,2017,1,7,5,0,6,5,9.2,2,191.52
1,2017,1,7,5,1,6,5,9.2,2,203.04
1,2017,1,7,5,2,6,5,9.2,2,203.52
1,2017,1,7,5,3,6,5,9.2,2,203.52
1,2017,1,7,6,0,6,5,9.2,2,202.56
1,2017,1,7,6,1,6,5,9.2,2,201.12
1,2017,1,7,6,2,6,5,9.2,2,198.24
1,2017,1,7,6,3,6,5,9.2,2,204.48
1,2017,1,7,7,0,6,5,9.2,2,205.44
1,2017,1,7,7,1,6,5,9.2,2,210.24
1,2017,1,7,7,2,6,5,9.2,2,214.56
1,2017,1,7,7,3,6,5,9.2,2,210.72
1,2017,1,7,8,0,6,5,9.2,2,209.28
1,2017,1,7,8,1,6,5,9.2,2,206.88
1,2017,1,7,8,2,6,5,9.2,2,208.8
1,2017,1,7,8,3,6,5,9.2,2,211.68
1,2017,1,7,9,0,6,5,9.2,2,207.84
1,2017,1,7,9,1,6,5,9.2,2,212.16
1,2017,1,7,9,2,6,5,9.2,2,204.96
1,2017,1,7,9,3,6,5,9.2,2,201.6
1,2017,1,7,10,0,6,5,9.2,2,196.8
1,2017,1,7,10,1,6,5,9.2,2,196.8
1,2017,1,7,10,2,6,5,9.2,2,198.24
1,2017,1,7,10,3,6,5,9.2,2,201.12
1,2017,1,7,11,0,6,5,9.2,2,203.04
1,2017,1,7,11,1,6,5,9.2,2,207.84
1,2017,1,7,11,2,6,5,9.2,2,207.84
1,2017,1,7,11,3,6,5,9.2,2,207.84
1,2017,1,7,12,0,6,5,9.2,2,204.96
1,2017,1,7,12,1,6,5,9.2,2,197.76
1,2017,1,7,12,2,6,5,9.2,2,197.76
1,2017,1,7,12,3,6,5,9.2,2,186.24
1,2017,1,7,13,0,6,5,9.2,2,185.76
1,2017,1,7,13,1,6,5,9.2,2,189.6
1,2017,1,7,13,2,6,5,9.2,2,192.96
1,2017,1,7,13,3,6,5,9.2,2,194.4
1,2017,1,7,14,0,6,5,9.2,2,183.36
1,2017,1,7,14,1,6,5,9.2,2,183.84
1,2017,1,7,14,2,6,5,9.2,2,188.16
1,2017,1,7,14,3,6,5,9.2,2,189.6
1,2017,1,7,15,0,6,5,9.2,2,191.04
1,2017,1,7,15,1,6,5,9.2,2,193.92
1,2017,1,7,15,2,6,5,9.2,2,195.36
1,2017,1,7,15,3,6,5,9.2,2,193.92
1,2017,1,7,16,0,6,5,9.2,2,194.88
1,2017,1,7,16,1,6,5,9.2,2,192.48
1,2017,1,7,16,2,6,5,9.2,2,197.76
1,2017,1,7,16,3,6,5,9.2,2,207.84
1,2017,1,7,17,0,6,5,9.2,2,222.24
1,2017,1,7,17,1,6,5,9.2,2,219.84
1,2017,1,7,17,2,6,5,9.2,2,224.16
1,2017,1,7,17,3,6,5,9.2,2,221.28
1,2017,1,7,18,0,6,5,9.2,2,227.52
1,2017,1,7,18,1,6,5,9.2,2,214.08
1,2017,1,7,18,2,6,5,9.2,2,218.88
1,2017,1,7,18,3,6,5,9.2,2,207.36
1,2017,1,7,19,0,6,5,9.2,2,207.84
1,2017,1,7,19,1,6,5,9.2,2,221.76
1,2017,1,7,19,2,6,5,9.2,2,224.16
1,2017,1,7,19,3,6,5,9.2,2,216.0
1,2017,1,7,20,0,6,5,9.2,2,217.44
1,2017,1,7,20,1,6,5,9.2,2,215.04
1,2017,1,7,20,2,6,5,9.2,2,203.04
1,2017,1,7,20,3,6,5,9.2,2,209.28
1,2017,1,7,21,0,6,5,9.2,2,215.52
1,2017,1,7,21,1,6,5,9.2,2,217.92
1,2017,1,7,21,2,6,5,9.2,2,216.0
1,2017,1,7,21,3,6,5,9.2,2,205.92
1,2017,1,7,22,0,6,5,9.2,2,205.92
1,2017,1,7,22,1,6,5,9.2,2,195.36
1,2017,1,7,22,2,6,5,9.2,2,179.04
1,2017,1,7,22,3,6,5,9.2,2,179.52
1,2017,1,7,23,0,6,5,9.2,2,178.08
1,2017,1,7,23,1,6,5,9.2,2,180.96
1,2017,1,7,23,2,6,5,9.2,2,179.52
1,2017,1,7,23,3,6,5,9.2,2,180.0
1,2017,1,7,24,0,6,5,9.2,2,179.04
1,2017,1,8,0,1,7,5,14.8,2,176.16
1,2017,1,8,0,2,7,5,14.8,2,172.32
1,2017,1,8,0,3,7,5,14.8,2,173.28
1,2017,1,8,1,0,7,5,14.8,2,169.92
1,2017,1,8,1,1,7,5,14.8,2,172.8
1,2017,1,8,1,2,7,5,14.8,2,172.8
1,2017,1,8,1,3,7,5,14.8,2,173.76
1,2017,1,8,2,0,7,5,14.8,2,177.6
1,2017,1,8,2,1,7,5,14.8,2,177.6
1,2017,1,8,2,2,7,5,14.8,2,171.36
1,2017,1,8,2,3,7,5,14.8,2,170.4
1,2017,1,8,3,0,7,5,14.8,2,171.84
1,2017,1,8,3,1,7,5,14.8,2,173.76
1,2017,1,8,3,2,7,5,14.8,2,186.72
1,2017,1,8,3,3,7,5,14.8,2,172.32
1,2017,1,8,4,0,7,5,14.8,2,171.36
1,2017,1,8,4,1,7,5,14.8,2,172.32
1,2017,1,8,4,2,7,5,14.8,2,167.52
1,2017,1,8,4,3,7,5,14.8,2,172.32
1,2017,1,8,5,0,7,5,14.8,2,174.72
1,2017,1,8,5,1,7,5,14.8,2,194.88
1,2017,1,8,5,2,7,5,14.8,2,194.88
1,2017,1,8,5,3,7,5,14.8,2,198.24
1,2017,1,8,6,0,7,5,14.8,2,195.36
1,2017,1,8,6,1,7,5,14.8,2,197.28
1,2017,1,8,6,2,7,5,14.8,2,194.4
1,2017,1,8,6,3,7,5,14.8,2,196.32
1,2017,1,8,7,0,7,5,14.8,2,196.32
1,2017,1,8,7,1,7,5,14.8,2,197.28
1,2017,1,8,7,2,7,5,14.8,2,197.76
1,2017,1,8,7,3,7,5,14.8,2,200.64
1,2017,1,8,8,0,7,5,14.8,2,198.72
1,2017,1,8,8,1,7,5,14.8,2,194.4
1,2017,1,8,8,2,7,5,14.8,2,192.0
1,2017,1,8,8,3,7,5,14.8,2,192.0
1,2017,1,8,9,0,7,5,14.8,2,192.0
1,2017,1,8,9,1,7,5,14.8,2,192.0
1,2017,1,8,9,2,7,5,14.8,2,185.76
1,2017,1,8,9,3,7,5,14.8,2,184.32
1,2017,1,8,10,0,7,5,14.8,2,185.76
1,2017,1,8,10,1,7,5,14.8,2,181.92
1,2017,1,8,10,2,7,5,14.8,2,189.6
1,2017,1,8,10,3,7,5,14.8,2,183.36
1,2017,1,8,11,0,7,5,14.8,2,182.4
1,2017,1,8,11,1,7,5,14.8,2,185.76
1,2017,1,8,11,2,7,5,14.8,2,187.68
1,2017,1,8,11,3,7,5,14.8,2,196.8
1,2017,1,8,12,0,7,5,14.8,2,194.4
1,2017,1,8,12,1,7,5,14.8,2,198.24
1,2017,1,8,12,2,7,5,14.8,2,188.64
1,2017,1,8,12,3,7,5,14.8,2,187.2
1,2017,1,8,13,0,7,5,14.8,2,186.24
1,2017,1,8,13,1,7,5,14.8,2,186.72
1,2017,1,8,13,2,7,5,14.8,2,194.4
1,2017,1,8,13,3,7,5,14.8,2,198.24
1,2017,1,8,14,0,7,5,14.8,2,195.36
1,2017,1,8,14,1,7,5,14.8,2,184.32
1,2017,1,8,14,2,7,5,14.8,2,186.24
1,2017,1,8,14,3,7,5,14.8,2,176.16
1,2017,1,8,15,0,7,5,14.8,2,167.52
1,2017,1,8,15,1,7,5,14.8,2,178.56
1,2017,1,8,15,2,7,5,14.8,2,183.36
1,2017,1,8,15,3,7,5,14.8,2,188.64
1,2017,1,8,16,0,7,5,14.8,2,189.12
1,2017,1,8,16,1,7,5,14.8,2,187.2
1,2017,1,8,16,2,7,5,14.8,2,191.04
1,2017,1,8,16,3,7,5,14.8,2,195.36
1,2017,1,8,17,0,7,5,14.8,2,214.08
1,2017,1,8,17,1,7,5,14.8,2,216.0
1,2017,1,8,17,2,7,5,14.8,2,213.6
1,2017,1,8,17,3,7,5,14.8,2,211.2
1,2017,1,8,18,0,7,5,14.8,2,205.92
1,2017,1,8,18,1,7,5,14.8,2,205.92
1,2017,1,8,18,2,7,5,14.8,2,212.16
1,2017,1,8,18,3,7,5,14.8,2,215.52
1,2017,1,8,19,0,7,5,14.8,2,215.04
1,2017,1,8,19,1,7,5,14.8,2,218.4
1,2017,1,8,19,2,7,5,14.8,2,215.52
1,2017,1,8,19,3,7,5,14.8,2,215.52
1,2017,1,8,20,0,7,5,14.8,2,209.76
1,2017,1,8,20,1,7,5,14.8,2,214.08
1,2017,1,8,20,2,7,5,14.8,2,214.56
1,2017,1,8,20,3,7,5,14.8,2,215.04
1,2017,1,8,21,0,7,5,14.8,2,212.64
1,2017,1,8,21,1,7,5,14.8,2,212.64
1,2017,1,8,21,2,7,5,14.8,2,212.16
1,2017,1,8,21,3,7,5,14.8,2,209.76
1,2017,1,8,22,0,7,5,14.8,2,211.2
1,2017,1,8,22,1,7,5,14.8,2,187.68
1,2017,1,8,22,2,7,5,14.8,2,174.72
1,2017,1,8,22,3,7,5,14.8,2,168.96
1,2017,1,8,23,0,7,5,14.8,2,168.48
1,2017,1,8,23,1,7,5,14.8,2,169.44
1,2017,1,8,23,2,7,5,14.8,2,171.84
1,2017,1,8,23,3,7,5,14.8,2,169.92
1,2017,1,8,24,0,7,5,14.8,2,173.76
1,2017,1,9,0,1,1,4,8.0,1,169.92
1,2017,1,9,0,2,1,4,8.0,1,167.52
1,2017,1,9,0,3,1,4,8.0,1,168.0
1,2017,1,9,1,0,1,4,8.0,1,169.44
1,2017,1,9,1,1,1,4,8.0,1,171.36
1,2017,1,9,1,2,1,4,8.0,1,171.36
1,2017,1,9,1,3,1,4,8.0,1,173.28
1,2017,1,9,2,0,1,4,8.0,1,171.84
1,2017,1,9,2,1,1,4,8.0,1,168.0
1,2017,1,9,2,2,1,4,8.0,1,168.0
1,2017,1,9,2,3,1,4,8.0,1,168.0
1,2017,1,9,3,0,1,4,8.0,1,169.44
1,2017,1,9,3,1,1,4,8.0,1,171.84
1,2017,1,9,3,2,1,4,8.0,1,176.64
1,2017,1,9,3,3,1,4,8.0,1,180.96
1,2017,1,9,4,0,1,4,8.0,1,171.36
1,2017,1,9,4,1,1,4,8.0,1,169.44
1,2017,1,9,4,2,1,4,8.0,1,167.52
1,2017,1,9,4,3,1,4,8.0,1,171.36
1,2017,1,9,5,0,1,4,8.0,1,170.4
1,2017,1,9,5,1,1,4,8.0,1,193.92
1,2017,1,9,5,2,1,4,8.0,1,192.0
1,2017,1,9,5,3,1,4,8.0,1,197.76
1,2017,1,9,6,0,1,4,8.0,1,202.56
1,2017,1,9,6,1,1,4,8.0,1,201.12
1,2017,1,9,6,2,1,4,8.0,1,201.12
1,2017,1,9,6,3,1,4,8.0,1,200.64
1,2017,1,9,7,0,1,4,8.0,1,251.52
1,2017,1,9,7,1,1,4,8.0,1,290.4
1,2017,1,9,7,2,1,4,8.0,1,508.32
1,2017,1,9,7,3,1,4,8.0,1,565.92
1,2017,1,9,8,0,1,4,8.0,1,566.88
1,2017,1,9,8,1,1,4,8.0,1,592.8
1,2017,1,9,8,2,1,4,8.0,1,598.56
1,2017,1,9,8,3,1,4,8.0,1,632.64
1,2017,1,9,9,0,1,4,8.0,1,642.72
1,2017,1,9,9,1,1,4,8.0,1,680.16
1,2017,1,9,9,2,1,4,8.0,1,664.8
1,2017,1,9,9,3,1,4,8.0,1,647.04
1,2017,1,9,10,0,1,4,8.0,1,636.96
1,2017,1,9,10,1,1,4,8.0,1,612.96
1,2017,1,9,10,2,1,4,8.0,1,597.12
1,2017,1,9,10,3,1,4,8.0,1,572.16
1,2017,1,9,11,0,1,4,8.0,1,567.36
1,2017,1,9,11,1,1,4,8.0,1,563.52
1,2017,1,9,11,2,1,4,8.0,1,567.84
1,2017,1,9,11,3,1,4,8.0,1,546.24
1,2017,1,9,12,0,1,4,8.0,1,541.44
1,2017,1,9,12,1,1,4,8.0,1,485.28
1,2017,1,9,12,2,1,4,8.0,1,481.92
1,2017,1,9,12,3,1,4,8.0,1,468.96
1,2017,1,9,13,0,1,4,8.0,1,465.12
1,2017,1,9,13,1,1,4,8.0,1,497.28
1,2017,1,9,13,2,1,4,8.0,1,479.04
1,2017,1,9,13,3,1,4,8.0,1,476.16
1,2017,1,9,14,0,1,4,8.0,1,474.24
1,2017,1,9,14,1,1,4,8.0,1,460.32
1,2017,1,9,14,2,1,4,8.0,1,468.0
1,2017,1,9,14,3,1,4,8.0,1,449.76
1,2017,1,9,15,0,1,4,8.0,1,446.4
1,2017,1,9,15,1,1,4,8.0,1,472.32
1,2017,1,9,15,2,1,4,8.0,1,457.44
1,2017,1,9,15,3,1,4,8.0,1,463.2
1,2017,1,9,16,0,1,4,8.0,1,481.92
1,2017,1,9,16,1,1,4,8.0,1,481.92
1,2017,1,9,16,2,1,4,8.0,1,460.8
1,2017,1,9,16,3,1,4,8.0,1,468.48
1,2017,1,9,17,0,1,4,8.0,1,486.72
1,2017,1,9,17,1,1,4,8.0,1,476.16
1,2017,1,9,17,2,1,4,8.0,1,457.44
1,2017,1,9,17,3,1,4,8.0,1,476.16
1,2017,1,9,18,0,1,4,8.0,1,453.12
1,2017,1,9,18,1,1,4,8.0,1,337.92
1,2017,1,9,18,2,1,4,8.0,1,336.0
1,2017,1,9,18,3,1,4,8.0,1,333.6
1,2017,1,9,19,0,1,4,8.0,1,330.72
1,2017,1,9,19,1,1,4,8.0,1,312.48
1,2017,1,9,19,2,1,4,8.0,1,300.0
1,2017,1,9,19,3,1,4,8.0,1,292.32
1,2017,1,9,20,0,1,4,8.0,1,288.0
1,2017,1,9,20,1,1,4,8.0,1,289.44
1,2017,1,9,20,2,1,4,8.0,1,287.04
1,2017,1,9,20,3,1,4,8.0,1,273.12
1,2017,1,9,21,0,1,4,8.0,1,268.8
1,2017,1,9,21,1,1,4,8.0,1,246.72
1,2017,1,9,21,2,1,4,8.0,1,239.52
1,2017,1,9,21,3,1,4,8.0,1,240.96
1,2017,1,9,22,0,1,4,8.0,1,235.68
1,2017,1,9,22,1,1,4,8.0,1,232.8
1,2017,1,9,22,2,1,4,8.0,1,230.4
1,2017,1,9,22,3,1,4,8.0,1,228.0
1,2017,1,9,23,0,1,4,8.0,1,229.44
1,2017,1,9,23,1,1,4,8.0,1,225.12
1,2017,1,9,23,2,1,4,8.0,1,225.6
1,2017,1,9,23,3,1,4,8.0,1,198.72
1,2017,1,9,24,0,1,4,8.0,1,180.0
1,2017,1,10,0,1,2,4,4.2,1,173.76
1,2017,1,10,0,2,2,4,4.2,1,175.2
1,2017,1,10,0,3,2,4,4.2,1,189.12
1,2017,1,10,1,0,2,4,4.2,1,192.48
1,2017,1,10,1,1,2,4,4.2,1,182.4
1,2017,1,10,1,2,2,4,4.2,1,183.36
1,2017,1,10,1,3,2,4,4.2,1,189.6
1,2017,1,10,2,0,2,4,4.2,1,190.56
1,2017,1,10,2,1,2,4,4.2,1,186.24
1,2017,1,10,2,2,2,4,4.2,1,185.28
1,2017,1,10,2,3,2,4,4.2,1,193.44
1,2017,1,10,3,0,2,4,4.2,1,196.32
1,2017,1,10,3,1,2,4,4.2,1,188.64
1,2017,1,10,3,2,2,4,4.2,1,188.16
1,2017,1,10,3,3,2,4,4.2,1,199.68
1,2017,1,10,4,0,2,4,4.2,1,184.32
1,2017,1,10,4,1,2,4,4.2,1,179.04
1,2017,1,10,4,2,2,4,4.2,1,175.68
1,2017,1,10,4,3,2,4,4.2,1,185.28
1,2017,1,10,5,0,2,4,4.2,1,186.24
1,2017,1,10,5,1,2,4,4.2,1,204.0
1,2017,1,10,5,2,2,4,4.2,1,205.92
1,2017,1,10,5,3,2,4,4.2,1,201.12
1,2017,1,10,6,0,2,4,4.2,1,203.04
1,2017,1,10,6,1,2,4,4.2,1,201.12
1,2017,1,10,6,2,2,4,4.2,1,208.32
1,2017,1,10,6,3,2,4,4.2,1,214.56
1,2017,1,10,7,0,2,4,4.2,1,229.92
1,2017,1,10,7,1,2,4,4.2,1,272.64
1,2017,1,10,7,2,2,4,4.2,1,306.24
1,2017,1,10,7,3,2,4,4.2,1,332.64
1,2017,1,10,8,0,2,4,4.2,1,401.76
1,2017,1,10,8,1,2,4,4.2,1,611.04
1,2017,1,10,8,2,2,4,4.2,1,632.64
1,2017,1,10,8,3,2,4,4.2,1,684.48
1,2017,1,10,9,0,2,4,4.2,1,648.96
1,2017,1,10,9,1,2,4,4.2,1,706.08
1,2017,1,10,9,2,2,4,4.2,1,693.6
1,2017,1,10,9,3,2,4,4.2,1,661.44
1,2017,1,10,10,0,2,4,4.2,1,649.44
1,2017,1,10,10,1,2,4,4.2,1,610.56
1,2017,1,10,10,2,2,4,4.2,1,579.36
1,2017,1,10,10,3,2,4,4.2,1,576.96
1,2017,1,10,11,0,2,4,4.2,1,544.8
1,2017,1,10,11,1,2,4,4.2,1,547.68
1,2017,1,10,11,2,2,4,4.2,1,553.44
1,2017,1,10,11,3,2,4,4.2,1,554.88
1,2017,1,10,12,0,2,4,4.2,1,511.2
1,2017,1,10,12,1,2,4,4.2,1,483.36
1,2017,1,10,12,2,2,4,4.2,1,475.2
1,2017,1,10,12,3,2,4,4.2,1,460.32
1,2017,1,10,13,0,2,4,4.2,1,471.84
1,2017,1,10,13,1,2,4,4.2,1,486.24
1,2017,1,10,13,2,2,4,4.2,1,497.28
1,2017,1,10,13,3,2,4,4.2,1,530.88
1,2017,1,10,14,0,2,4,4.2,1,526.56
1,2017,1,10,14,1,2,4,4.2,1,557.28
1,2017,1,10,14,2,2,4,4.2,1,517.92
1,2017,1,10,14,3,2,4,4.2,1,517.92
1,2017,1,10,15,0,2,4,4.2,1,516.0
1,2017,1,10,15,1,2,4,4.2,1,499.68
1,2017,1,10,15,2,2,4,4.2,1,500.64
1,2017,1,10,15,3,2,4,4.2,1,529.92
1,2017,1,10,16,0,2,4,4.2,1,520.8
1,2017,1,10,16,1,2,4,4.2,1,519.84
1,2017,1,10,16,2,2,4,4.2,1,508.32
1,2017,1,10,16,3,2,4,4.2,1,515.52
1,2017,1,10,17,0,2,4,4.2,1,533.28
1,2017,1,10,17,1,2,4,4.2,1,514.56
1,2017,1,10,17,2,2,4,4.2,1,537.12
1,2017,1,10,17,3,2,4,4.2,1,549.6
1,2017,1,10,18,0,2,4,4.2,1,523.68
1,2017,1,10,18,1,2,4,4.2,1,343.2
1,2017,1,10,18,2,2,4,4.2,1,329.76
1,2017,1,10,18,3,2,4,4.2,1,322.56
1,2017,1,10,19,0,2,4,4.2,1,318.24
1,2017,1,10,19,1,2,4,4.2,1,318.72
1,2017,1,10,19,2,2,4,4.2,1,322.56
1,2017,1,10,19,3,2,4,4.2,1,320.16
1,2017,1,10,20,0,2,4,4.2,1,311.04
1,2017,1,10,20,1,2,4,4.2,1,307.2
1,2017,1,10,20,2,2,4,4.2,1,306.24
1,2017,1,10,20,3,2,4,4.2,1,294.24
1,2017,1,10,21,0,2,4,4.2,1,290.88
1,2017,1,10,21,1,2,4,4.2,1,261.12
1,2017,1,10,21,2,2,4,4.2,1,238.56
1,2017,1,10,21,3,2,4,4.2,1,239.04
1,2017,1,10,22,0,2,4,4.2,1,238.08
1,2017,1,10,22,1,2,4,4.2,1,228.0
1,2017,1,10,22,2,2,4,4.2,1,228.0
1,2017,1,10,22,3,2,4,4.2,1,227.04
1,2017,1,10,23,0,2,4,4.2,1,222.24
1,2017,1,10,23,1,2,4,4.2,1,221.28
1,2017,1,10,23,2,2,4,4.2,1,217.44
1,2017,1,10,23,3,2,4,4.2,1,220.32
1,2017,1,10,24,0,2,4,4.2,1,198.72
1,2017,1,11,0,1,3,4,2.5,1,197.76
1,2017,1,11,0,2,3,4,2.5,1,203.52
1,2017,1,11,0,3,3,4,2.5,1,210.24
1,2017,1,11,1,0,3,4,2.5,1,214.08
1,2017,1,11,1,1,3,4,2.5,1,205.92
1,2017,1,11,1,2,3,4,2.5,1,203.52
1,2017,1,11,1,3,3,4,2.5,1,200.16
1,2017,1,11,2,0,3,4,2.5,1,216.48
1,2017,1,11,2,1,3,4,2.5,1,204.48
1,2017,1,11,2,2,3,4,2.5,1,199.68
1,2017,1,11,2,3,3,4,2.5,1,212.16
1,2017,1,11,3,0,3,4,2.5,1,212.16
1,2017,1,11,3,1,3,4,2.5,1,203.52
1,2017,1,11,3,2,3,4,2.5,1,203.04
1,2017,1,11,3,3,3,4,2.5,1,216.96
1,2017,1,11,4,0,3,4,2.5,1,204.0
1,2017,1,11,4,1,3,4,2.5,1,200.16
1,2017,1,11,4,2,3,4,2.5,1,196.8
1,2017,1,11,4,3,3,4,2.5,1,209.76
1,2017,1,11,5,0,3,4,2.5,1,204.0
1,2017,1,11,5,1,3,4,2.5,1,222.72
1,2017,1,11,5,2,3,4,2.5,1,220.8
1,2017,1,11,5,3,3,4,2.5,1,223.68
1,2017,1,11,6,0,3,4,2.5,1,224.64
1,2017,1,11,6,1,3,4,2.5,1,224.64
1,2017,1,11,6,2,3,4,2.5,1,229.44
1,2017,1,11,6,3,3,4,2.5,1,258.24
1,2017,1,11,7,0,3,4,2.5,1,311.04
1,2017,1,11,7,1,3,4,2.5,1,376.8
1,2017,1,11,7,2,3,4,2.5,1,574.08
1,2017,1,11,7,3,3,4,2.5,1,584.64
1,2017,1,11,8,0,3,4,2.5,1,598.08
1,2017,1,11,8,1,3,4,2.5,1,641.76
1,2017,1,11,8,2,3,4,2.5,1,648.0
1,2017,1,11,8,3,3,4,2.5,1,662.4
1,2017,1,11,9,0,3,4,2.5,1,717.6
1,2017,1,11,9,1,3,4,2.5,1,801.6
1,2017,1,11,9,2,3,4,2.5,1,851.04
1,2017,1,11,9,3,3,4,2.5,1,848.16
1,2017,1,11,10,0,3,4,2.5,1,809.76
1,2017,1,11,10,1,3,4,2.5,1,803.04
1,2017,1,11,10,2,3,4,2.5,1,780.0
1,2017,1,11,10,3,3,4,2.5,1,684.48
1,2017,1,11,11,0,3,4,2.5,1,676.32
1,2017,1,11,11,1,3,4,2.5,1,661.92
1,2017,1,11,11,2,3,4,2.5,1,672.0
1,2017,1,11,11,3,3,4,2.5,1,655.68
1,2017,1,11,12,0,3,4,2.5,1,631.68
1,2017,1,11,12,1,3,4,2.5,1,530.4
1,2017,1,11,12,2,3,4,2.5,1,528.0
1,2017,1,11,12,3,3,4,2.5,1,525.6
1,2017,1,11,13,0,3,4,2.5,1,544.32
1,2017,1,11,13,1,3,4,2.5,1,599.52
1,2017,1,11,13,2,3,4,2.5,1,552.48
1,2017,1,11,13,3,3,4,2.5,1,565.92
1,2017,1,11,14,0,3,4,2.5,1,548.64
1,2017,1,11,14,1,3,4,2.5,1,567.84
